,Arrondissement_x,Code INSEE commune_x,Type implantation,Nombre point de recharge,Paiement CB,Accessibilité PMR,Restriction gabarit,Stationnement 2 roues,Puissance max KW,Statut du point de recharge,Type de chargeur,latitude,longitude,Arrondissement_x_encode,Type implantation_encode,Paiement CB_encode,Accessibilité PMR_encode,Restriction gabarit_encode,Stationnement 2 roues_encode,Statut du point de recharge_encode,Type de chargeur_encode
1664,16e Arrondissement,75116.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.84676,2.268339,11,1,0,0,1,0,1,3
1665,19e Arrondissement,75119.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.88472,2.369961,14,1,0,0,1,0,0,3
1666,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.845284,2.2640333,11,1,1,0,1,0,1,3
1667,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.845284,2.2640333,11,1,1,0,1,0,0,3
1668,Paris centre,75101.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.86409,2.3437343,16,1,1,0,1,0,1,3
1669,05e Arrondissement,75105.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.841064,2.352048,0,1,1,0,1,0,0,3
1670,07e Arrondissement,75107.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.85808,2.3040495,2,1,1,0,1,0,1,3
1671,07e Arrondissement,75107.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.849297,2.3077698,2,1,1,0,1,0,0,3
1672,08e Arrondissement,75108.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.869644,2.3036203,3,1,1,0,1,0,0,3
1673,08e Arrondissement,75108.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.869644,2.3036203,3,1,1,0,1,0,0,3
1674,09e Arrondissement,75109.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.880447,2.3283632,4,1,1,0,1,0,1,3
1675,09e Arrondissement,75109.0,Voirie,3,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.87592,2.3382897,4,1,1,0,1,0,1,3
1676,09e Arrondissement,75109.0,Voirie,3,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87592,2.3382897,4,1,1,0,1,0,0,3
1677,08e Arrondissement,75108.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87839,2.3225684,3,1,1,0,1,0,0,3
1678,09e Arrondissement,75109.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.878643,2.3347774,4,1,1,0,1,0,0,3
1679,15e Arrondissement,75115.0,Voirie,7,True,Réservé PMR,aucune restriction,False,7.0,Disponible,Prise type EF,48.8326,2.2788854,10,1,1,1,1,0,0,3
1680,19e Arrondissement,75119.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.879482,2.388647,14,1,1,0,1,0,1,3
1681,09e Arrondissement,75112.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.880573,2.3317547,4,1,1,0,1,0,1,3
1682,12e Arrondissement,75112.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.83641,2.3922555,7,1,1,0,1,0,0,3
1683,10e Arrondissement,75110.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.875076,2.3587236,5,1,1,0,1,0,0,3
1684,11e Arrondissement,75111.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.85615,2.3825247,6,1,1,0,1,0,0,3
1685,11e Arrondissement,75111.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.85615,2.3825247,6,1,1,0,1,0,0,3
1686,20e Arrondissement,75120.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.856915,2.3941433,15,1,1,0,1,0,0,3
1687,12e Arrondissement,75112.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8444,2.407044,7,1,1,0,1,0,0,3
1688,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.85926,2.267881,11,1,1,0,1,0,0,3
1689,19e Arrondissement,75119.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.888195,2.37308,14,1,1,0,1,0,1,3
1690,15e Arrondissement,75115.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.846703,2.2844167,10,1,1,0,1,0,1,3
1691,15e Arrondissement,75115.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.837364,2.3059905,10,1,1,0,1,0,0,3
1692,15e Arrondissement,75115.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.845108,2.287503,10,1,1,0,1,0,1,3
1693,15e Arrondissement,75115.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.838314,2.2943442,10,1,1,0,1,0,1,3
1694,15e Arrondissement,75115.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.848923,2.3045475,10,1,1,0,1,0,0,3
1695,15e Arrondissement,75115.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.848923,2.3045475,10,1,1,0,1,0,1,3
1696,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.856014,2.3097644,2,1,1,0,1,0,0,3
1697,17e Arrondissement,75117.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.897976,2.323452,12,1,1,0,1,0,1,3
1698,15e Arrondissement,75115.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.85482,2.2904053,10,1,1,0,1,0,1,3
1699,16e Arrondissement,75116.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.847862,2.2745266,11,1,1,0,1,0,0,3
1700,18e Arrondissement,75118.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.887253,2.3330069,13,1,1,0,1,0,0,3
1701,18e Arrondissement,75118.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.887253,2.3330069,13,1,1,0,1,0,1,3
1702,Paris centre,75101.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.85788,2.34681,16,1,1,0,1,0,1,3
1703,Paris centre,75102.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.86781,2.34525,16,1,1,0,1,0,1,3
1704,05e Arrondissement,75105.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.842007,2.3430684,0,1,1,0,1,0,1,3
1705,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.85807,2.299582,2,1,1,0,1,0,0,3
1706,08e Arrondissement,75108.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.865772,2.308419,3,1,1,0,1,0,0,3
1707,08e Arrondissement,75108.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.87835,2.3044934,3,1,1,0,1,0,1,3
1708,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.851128,2.3106372,2,1,1,0,1,0,1,3
1709,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.851128,2.3106372,2,1,1,0,1,0,1,3
1710,10e Arrondissement,75110.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.87119,2.364206,5,1,1,0,1,0,1,3
1711,12e Arrondissement,75112.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.845577,2.3953738,7,1,1,0,1,0,1,3
1712,11e Arrondissement,75111.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.852573,2.3830369,6,1,1,0,1,0,0,3
1713,11e Arrondissement,75111.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.86908,2.371679,6,1,1,0,1,0,1,3
1714,11e Arrondissement,75111.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.85366,2.3923485,6,1,1,0,1,0,1,3
1715,13e Arrondissement,75113.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.82315,2.3753989,8,1,1,0,1,0,1,3
1716,13e Arrondissement,75113.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.82958,2.3537664,8,1,1,0,1,0,0,3
1717,14e Arrondissement,75114.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.842175,2.323305,9,1,1,0,1,0,1,3
1719,15e Arrondissement,75115.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8304,2.295999,10,1,1,0,1,0,0,3
1720,15e Arrondissement,75115.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8304,2.295999,10,1,1,0,1,0,0,3
1721,15e Arrondissement,75115.0,Voirie,7,True,Non accessible,aucune restriction,True,3.0,Disponible,Prise type EF,48.8304,2.295999,10,1,1,0,1,1,0,3
1722,19e Arrondissement,75119.0,Voirie,7,True,Non accessible,aucune restriction,True,3.0,Occupé (en charge),Prise type EF,48.8917,2.3691,14,1,1,0,1,1,1,3
1723,15e Arrondissement,75115.0,Voirie,5,True,Non accessible,aucune restriction,False,3.0,Occupé (en charge),Prise type EF,48.8512,2.2913,10,1,1,0,1,0,1,3
1724,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.8735,2.2843,11,1,1,0,1,0,1,3
1725,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.864,2.2806,11,1,1,0,1,0,0,3
1726,18e Arrondissement,75117.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.8955,2.3283,13,1,1,0,1,0,1,3
1727,16e Arrondissement,75116.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8655,2.2996,11,1,1,0,1,0,0,3
1728,17e Arrondissement,75117.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8863,2.3151,12,1,1,0,1,0,0,3
1729,17e Arrondissement,75117.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8867,2.2955,12,1,1,0,1,0,0,3
1730,17e Arrondissement,75117.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.8847,2.3213,12,1,1,0,1,0,1,3
1731,17e Arrondissement,75117.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8935,2.3148,12,1,1,0,1,0,0,3
1732,17e Arrondissement,75117.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8809,2.3099,12,1,1,0,1,0,0,3
1733,19e Arrondissement,75119.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.8818,2.3938,14,1,1,0,1,0,1,3
1734,19e Arrondissement,75119.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.8777,2.3916,14,1,1,0,1,0,1,3
1735,20e Arrondissement,75120.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8495,2.4062,15,1,1,0,1,0,0,3
1736,Paris centre,75104.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.85967,2.3542652,16,1,1,0,1,0,0,3
1737,05e Arrondissement,75105.0,Voirie,7,True,Non accessible,aucune restriction,True,3.0,Occupé (en charge),Prise type EF,48.845257,2.3548336,0,1,1,0,1,1,1,3
1738,05e Arrondissement,75105.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.845257,2.3548336,0,1,1,0,1,0,1,3
1739,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.851284,2.312916,2,1,1,0,1,0,1,3
1740,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.851284,2.312916,2,1,1,0,1,0,1,3
1741,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.851284,2.312916,2,1,1,0,1,0,0,3
1742,08e Arrondissement,75108.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.876186,2.3082976,3,1,1,0,1,0,0,3
1743,09e Arrondissement,75109.0,Voirie,7,True,Réservé PMR,aucune restriction,False,7.0,Disponible,Prise type EF,48.882973,2.345487,4,1,1,1,1,0,0,3
1744,09e Arrondissement,75109.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.875465,2.342083,4,1,1,0,1,0,0,3
1745,10e Arrondissement,75110.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87407,2.3551424,5,1,1,0,1,0,0,3
1746,12e Arrondissement,75112.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.83519,2.4002905,7,1,1,0,1,0,0,3
1747,11e Arrondissement,75111.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.864063,2.3713984,6,1,1,0,1,0,1,3
1748,12e Arrondissement,75112.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.835518,2.3850355,7,1,1,0,1,0,1,3
1750,12e Arrondissement,75112.0,Voirie,7,True,Non accessible,aucune restriction,False,3.0,Occupé (en charge),Prise type EF,48.84036,2.378739,7,1,1,0,1,0,1,3
1751,13e Arrondissement,75113.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.832825,2.36241,8,1,1,0,1,0,1,3
1752,14e Arrondissement,75114.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.82076,2.3370783,9,1,1,0,1,0,0,3
1753,15e Arrondissement,75115.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.837017,2.2986736,10,1,1,0,1,0,0,3
1754,15e Arrondissement,75115.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.837017,2.2986736,10,1,1,0,1,0,1,3
1755,15e Arrondissement,75115.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.84348,2.2994812,10,1,1,0,1,0,0,3
1756,16e Arrondissement,75116.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.867313,2.280347,11,1,1,0,1,0,0,3
1757,17e Arrondissement,75117.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.882423,2.2922037,12,1,1,0,1,0,1,3
1758,17e Arrondissement,75117.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.88003,2.2995074,12,1,1,0,1,0,0,3
1759,18e Arrondissement,75118.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.891644,2.344978,13,1,1,0,1,0,0,3
1760,18e Arrondissement,75118.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.892082,2.3331354,13,1,1,0,1,0,0,3
1761,18e Arrondissement,75118.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.884415,2.3305461,13,1,1,0,1,0,0,3
1762,18e Arrondissement,75118.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.885006,2.3475914,13,1,1,0,1,0,1,3
1763,19e Arrondissement,75119.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.886097,2.3936,14,1,1,0,1,0,1,3
1764,19e Arrondissement,75119.0,Voirie,7,True,Non accessible,aucune restriction,False,3.0,Occupé (en charge),Prise type EF,48.89166,2.3775942,14,1,1,0,1,0,1,3
1765,19e Arrondissement,75119.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87274,2.3782985,14,1,1,0,1,0,0,3
1766,20e Arrondissement,75120.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.86959,2.400348,15,1,1,0,1,0,0,3
1767,10e Arrondissement,75110.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87517,2.348162,5,1,1,0,1,0,0,3
1768,15e Arrondissement,75115.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.84545,2.292136,10,1,1,0,1,0,1,3
1770,10e Arrondissement,75114.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87484,2.36289,5,1,1,0,1,0,0,3
1771,Paris centre,75101.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.854057,2.34556,16,1,0,0,1,0,1,3
1772,Paris centre,75102.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.86531,2.343436,16,1,0,0,1,0,0,3
1773,Paris centre,75104.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.856052,2.3537521,16,1,0,0,1,0,1,3
1774,07e Arrondissement,75107.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Disponible,Prise type EF,48.857124,2.327753,2,1,0,0,1,0,0,3
1775,07e Arrondissement,75107.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Occupé (en charge),Prise type EF,48.84793,2.309952,2,1,0,0,1,0,1,3
1776,08e Arrondissement,75108.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Disponible,Prise type EF,48.8807,2.321369,3,1,0,0,1,0,0,3
1777,10e Arrondissement,75110.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Occupé (en charge),Prise type EF,48.875465,2.360103,5,1,0,0,1,0,1,3
1778,12e Arrondissement,75112.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.834084,2.405248,7,1,0,0,1,0,0,3
1779,12e Arrondissement,75112.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.847485,2.401736,7,1,0,0,1,0,0,3
1780,12e Arrondissement,75112.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.833603,2.389173,7,1,0,0,1,0,0,3
1781,13e Arrondissement,75113.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Disponible,Prise type EF,48.82085,2.343626,8,1,0,0,1,0,0,3
1782,16e Arrondissement,75116.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.861015,2.28308,11,1,0,0,1,0,0,3
1783,17e Arrondissement,75117.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.88117,2.313751,12,1,0,0,1,0,1,3
1784,17e Arrondissement,75117.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.882717,2.319768,12,1,0,0,1,0,0,3
1785,18e Arrondissement,75118.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.89767,2.352758,13,1,0,0,1,0,0,3
1786,18e Arrondissement,75118.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Occupé (en charge),Prise type EF,48.89061,2.35423,13,1,0,0,1,0,1,3
1787,20e Arrondissement,75120.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.874134,2.405196,15,1,0,0,1,0,0,3
1788,Paris centre,75101.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.864292,2.3314855,16,1,1,0,1,0,1,3
1789,Paris centre,75102.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.869698,2.3423247,16,1,1,0,1,0,1,3
1790,20e Arrondissement,75120.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.85006,2.4019644,15,1,1,0,1,0,1,3
1791,Paris centre,75104.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.855366,2.3591938,16,1,1,0,1,0,1,3
1792,10e Arrondissement,75110.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87026,2.3600461,5,1,1,0,1,0,0,3
1793,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.858727,2.314834,2,1,1,0,1,0,1,3
1794,07e Arrondissement,75107.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.849297,2.3077698,2,1,1,0,1,0,1,3
1795,07e Arrondissement,75107.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.849297,2.3077698,2,1,1,0,1,0,1,3
1796,12e Arrondissement,75112.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.83919,2.387853,7,1,1,0,1,0,0,3
1797,11e Arrondissement,75111.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.858604,2.384125,6,1,1,0,1,0,0,3
