ID PDC local;Statut du point de recharge;URL Description Point de charge;Heure mise à jour;Coordonnées géographiques;Adresse station;Code INSEE commune;Arrondissement
FR*V75*EPX11*12*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*12*3;2022-12-02T04:30:04+01:00;48.86908,2.371679;125 Bis Avenue Parmentier 75011 Paris;75111;11e Arrondissement
FR*V75*EPX14*04*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*04*1;2022-12-02T04:30:04+01:00;48.83273,2.32608;10 Rue Castagnou 75014 Paris;75114;14e Arrondissement
FR*V75*EPX13*12*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*12*3;2022-12-02T04:30:04+01:00;48.820423,2.3512075;12 Rue Gouthière 75013 Paris;75113;13e Arrondissement
FR*V75*EPX15*23*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*23*1;2022-12-02T04:30:04+01:00;48.8432,2.3217;16 Rue de l'Arrivée 75015 Paris;75115;15e Arrondissement
FR*V75*EPX20*13*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*13*3;2022-12-02T04:30:04+01:00;48.8495,2.4062;5 Rue Frédéric Loliée 75020 Paris;75120;20e Arrondissement
FR*V75*EPX06*08*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*08*2;2022-12-02T04:30:04+01:00;48.843006,2.3280363;2 Rue Péguy 75006 Paris;75106;06e Arrondissement
FR*V75*EPX10*09*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*09*2;2022-12-02T04:30:04+01:00;48.87565,2.372715;55 boulevard de la Villette 75010 Paris;75110;10e Arrondissement
FR*V75*EPX14*13*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*13*3;2022-12-02T04:30:04+01:00;48.82076,2.3370783;26 Boulevard Jourdan 75014 Paris;75114;14e Arrondissement
FR*V75*EPX19*15*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*15*1;2022-12-02T04:30:04+01:00;48.899334,2.371162;10 Avenue de la Porte d'Aubervilliers 75019 Paris;75119;19e Arrondissement
FR*V75*EPX19*17*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*17*2;2022-12-02T04:30:04+01:00;48.882175,2.370891;4 Avenue Secrétan 75019 Paris;75119;19e Arrondissement
FR*V75*EPX10*13*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*13*3;2022-12-02T04:30:04+01:00;48.87517,2.348162;64 Rue du Faubourg Poissonnière 75010 Paris;75110;10e Arrondissement
FR*V75*EPX10*14*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*14*6;2022-12-02T04:30:04+01:00;48.87484,2.36289;107 Quai de Valmy 75010 Paris;75114;10e Arrondissement
FR*V75*EHBSAG*LOB*02*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EHBSAG*LOB*02*1;2022-12-02T04:30:04+01:00;48.856796,2.3538697;4 Rue de Lobau 75004 Paris;75104;Paris centre
FR*V75*EHBSAG*LOB*03*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EHBSAG*LOB*03*2;2022-12-02T04:30:04+01:00;48.856796,2.3538697;4 Rue de Lobau 75004 Paris;75104;Paris centre
FR*V75*EHBSAE*PDA*01*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EHBSAE*PDA*01*1;2022-12-02T04:30:04+01:00;48.846973,2.2558389;1-3 Av. du Général Sarrail 75016 Paris;16116;16e Arrondissement
FR*V75*EPX15*35*1;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*35*1;2022-12-02T06:31:25+01:00;48.844707,2.3198109;4 Avenue du Maine 75015 Paris;75115;15e Arrondissement
FR*V75*EPX17*14*2;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*14*2;2022-12-02T08:58:42+01:00;48.8809,2.3099;2 Rue Georges Berger 75017 Paris;75117;17e Arrondissement
FR*V75*EPX19*12*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*12*1;2022-12-02T08:58:21+01:00;48.89166,2.3775942;119 Avenue de Flandre 75019 Paris;75119;19e Arrondissement
FR*V75*E9012*05*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9012*05*2;2022-12-02T08:51:24+01:00;48.833603,2.389173;53 Rue Baron le Roy 75012 Paris;75112;12e Arrondissement
FR*V75*EPX14*06*4;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*06*4;2022-12-02T06:16:58+01:00;48.842175,2.323305;23 Rue du Départ 75014 Paris;75114;14e Arrondissement
FR*V75*EPX13*18*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*18*3;2022-12-02T08:24:12+01:00;48.832825,2.36241;143 boulevard Vincent Auriol 75013 Paris;75113;13e Arrondissement
FR*V75*EPX15*36*3;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*36*3;2022-12-02T08:45:07+01:00;48.842644,2.313266;41 Boulevard Pasteur 75015 Paris;75115;15e Arrondissement
FR*V75*EPX18*04*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*04*2;2022-12-02T08:48:55+01:00;48.887253,2.3330069;17 Rue Caulaincourt 75018 Paris;75118;18e Arrondissement
FR*V75*EPX15*25*1;Inconnu;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*25*1;2022-11-14T08:03:23+01:00;48.8349,2.3026;2 Rue de Cronstadt 75015 Paris;75115;15e Arrondissement
FR*V75*EPX20*15*4;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*15*4;2022-12-02T10:35:31+01:00;48.87387,2.3864658;356 Rue des Pyrénées 75020 Paris;75120;20e Arrondissement
FR*V75*EPX06*11*4;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*11*4;2022-12-02T10:35:10+01:00;48.842564,2.3363895;6 Rue Michelet 75006 Paris;75106;06e Arrondissement
FR*V75*EPX11*14*4;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*14*4;2022-12-02T10:51:45+01:00;48.86661,2.36784;5 Avenue de la République 75011 Paris;75111;11e Arrondissement
FR*V75*EPX15*22*1;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*22*1;2022-12-02T10:38:52+01:00;48.8407,2.2876;2 Rue Houdart de Lamotte 75015 Paris;75115;15e Arrondissement
FR*V75*EPX12*10*4;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX12*10*4;2022-12-02T10:45:23+01:00;48.84071,2.409631;1 Avenue Émile Laurent 75012 Paris;75112;12e Arrondissement
FR*V75*EPX17*04*3;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*04*3;2022-12-02T10:56:14+01:00;48.897976,2.323452;6 Avenue de la Porte Pouchet 75017 Paris;75117;17e Arrondissement
FR*V75*EPX16*10*3;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*10*3;2022-12-02T10:52:22+01:00;48.847862,2.2745266;53 Avenue de Versailles 75016 Paris;75116;16e Arrondissement
FR*V75*E9012*03*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9012*03*1;2022-12-02T10:52:21+01:00;48.847485,2.401736;66 Cours de Vincennes 75012 Paris;75112;12e Arrondissement
FR*V75*EPX08*07*5;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*07*5;2022-12-02T10:52:04+01:00;48.881832,2.32056;73 Rue de Rome 75008 Paris;75108;08e Arrondissement
FR*V75*EPX11*04*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*04*3;2022-12-02T11:10:45+01:00;48.857796,2.390264;126 Avenue Philippe Auguste 75011 Paris;75111;11e Arrondissement
FR*V75*EPX19*02*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*02*3;2022-12-02T11:14:36+01:00;48.888195,2.37308;61 Avenue de Flandre 75019 Paris;75119;19e Arrondissement
FR*V75*EPX06*03*2;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*03*2;2022-12-02T11:33:12+01:00;48.84737,2.3182092;8 Rue Mayet 75006 Paris;75106;06e Arrondissement
FR*V75*EPX18*09*4;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*09*4;2022-12-02T11:34:37+01:00;48.8949,2.3355;162 Rue Championnet 75018 Paris;75118;18e Arrondissement
FR*V75*EPX06*05*4;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*05*4;2022-12-02T11:56:54+01:00;48.855206,2.337108;5 Rue Jacques Callot 75006 Paris;75106;06e Arrondissement
FR*V75*EPX15*33*2;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*33*2;2022-12-02T11:57:19+01:00;48.83389,2.3081343;47 Rue de Vouillé 75015 Paris;75115;15e Arrondissement
FR*V75*EPX19*08*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*08*1;2022-12-02T11:44:08+01:00;48.8818,2.3938;54 Rue David d'Angers 75019 Paris;75119;19e Arrondissement
FR*V75*EPX14*02*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*02*6;2022-12-02T11:59:24+01:00;48.838314,2.3408663;97 Boulevard de Port-Royal 75014 Paris;75114;14e Arrondissement
FR*V75*E9017*01*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9017*01*3;2022-12-02T12:11:05+01:00;48.88328,2.286938;2 Avenue de la Porte de Villiers 75017 Paris;75117;17e Arrondissement
FR*V75*EPX10*02*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*02*3;2022-12-02T12:05:30+01:00;48.875076,2.3587236;2 Rue Sibour 75010 Paris;75110;10e Arrondissement
FR*V75*EHBSAE*PDA*01*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EHBSAE*PDA*01*2;2022-12-02T08:38:22+01:00;48.846973,2.2558389;1-3 Av. du Général Sarrail 75016 Paris;16116;16e Arrondissement
